dataset,dataset_id,method,result_layer,fold,cell_type,n_in,n_out,source_key,effect_formula,variance_ddof,split_artifact_id,truth_artifact_id,prediction_artifact_id,prediction_audit_artifact_id,label_artifact_id,test_gene_count,valid_effect_pair_count,invalid_effect_pair_count,true_positive_gene_count,predicted_positive_gene_count,effect_spearman,effect_mae,true_top20_gene_count,predicted_top20_gene_count,top20_overlap_count,true_top50_gene_count,predicted_top50_gene_count,top50_overlap_count
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,stAI,raw_identity,3,Astrocyte,62,851,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold3.stAI,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stAI/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stAI/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1923,77,973,422,0.11120450114695929,0.27761085930025603,20,20,3,50,50,9
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,stAI,raw_identity,3,Choroid Plexus,99,814,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold3.stAI,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stAI/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stAI/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1923,77,688,306,0.16244813549487319,0.59360419817960286,20,20,4,50,50,4
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,stAI,raw_identity,3,Endothelial,68,845,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold3.stAI,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stAI/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stAI/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1923,77,271,202,0.17526383257191611,0.62442334417642331,20,20,6,50,50,16
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,stAI,raw_identity,3,Ependymal,20,893,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold3.stAI,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stAI/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stAI/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1923,77,241,186,0.10843705166303733,0.50942816742076713,20,20,0,50,50,1
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,stAI,raw_identity,3,Excitatory neuron,337,576,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold3.stAI,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stAI/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stAI/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1923,77,1850,1721,0.3590001113766183,0.74462585637604906,20,20,0,50,50,1
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,stAI,raw_identity,3,Interneuron,60,853,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold3.stAI,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stAI/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stAI/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1923,77,1511,1600,0.11924996270753882,0.29125583375760172,20,20,2,50,50,4
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,stAI,raw_identity,3,Microglia,30,883,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold3.stAI,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stAI/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stAI/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1923,77,203,167,0.046029918165025253,0.47352979621398245,20,20,0,50,50,3
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,stAI,raw_identity,3,Neural Stem,68,845,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold3.stAI,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stAI/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stAI/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1923,77,77,178,-0.022814504035258022,0.40447388134649714,20,20,1,50,50,2
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,stAI,raw_identity,3,Neuroblast,128,785,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold3.stAI,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stAI/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stAI/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1923,77,77,169,0.043318866265480413,0.63034881787868435,20,20,0,50,50,0
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,stAI,raw_identity,3,Oligodendrocyte,41,872,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold3.stAI,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stAI/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stAI/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1923,77,990,719,0.3001688987324978,0.4755747912545199,20,20,6,50,50,22
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,GeneSPT,validation_selected_readout_genespt57,4,Astrocyte,62,851,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.GeneSPT,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/evaluation/validation_selected_readout_genespt57/test_predictions/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/GeneSPT.npz,repository/results/protocol_a_full_rerun_20260711/evaluation/validation_selected_readout_genespt57/test_predictions/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/apply_manifest.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,2000,0,1046,933,0.26853828993767076,0.21939421237575543,20,20,11,50,50,25
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,GeneSPT,validation_selected_readout_genespt57,4,Choroid Plexus,99,814,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.GeneSPT,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/evaluation/validation_selected_readout_genespt57/test_predictions/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/GeneSPT.npz,repository/results/protocol_a_full_rerun_20260711/evaluation/validation_selected_readout_genespt57/test_predictions/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/apply_manifest.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,2000,0,746,648,0.36732987274764334,0.512096461381918,20,20,4,50,50,18
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,GeneSPT,validation_selected_readout_genespt57,4,Endothelial,68,845,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.GeneSPT,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/evaluation/validation_selected_readout_genespt57/test_predictions/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/GeneSPT.npz,repository/results/protocol_a_full_rerun_20260711/evaluation/validation_selected_readout_genespt57/test_predictions/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/apply_manifest.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,2000,0,233,84,0.19875276669525219,0.74401393030689855,20,20,12,50,50,26
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,GeneSPT,validation_selected_readout_genespt57,4,Ependymal,20,893,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.GeneSPT,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/evaluation/validation_selected_readout_genespt57/test_predictions/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/GeneSPT.npz,repository/results/protocol_a_full_rerun_20260711/evaluation/validation_selected_readout_genespt57/test_predictions/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/apply_manifest.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,2000,0,226,0,0.090709179673980941,0.87908812722540908,20,0,0,50,0,0
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,GeneSPT,validation_selected_readout_genespt57,4,Excitatory neuron,337,576,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.GeneSPT,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/evaluation/validation_selected_readout_genespt57/test_predictions/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/GeneSPT.npz,repository/results/protocol_a_full_rerun_20260711/evaluation/validation_selected_readout_genespt57/test_predictions/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/apply_manifest.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,2000,0,1923,1981,0.47750693439243946,1.2146354104924635,20,20,4,50,50,22
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,GeneSPT,validation_selected_readout_genespt57,4,Interneuron,60,853,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.GeneSPT,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/evaluation/validation_selected_readout_genespt57/test_predictions/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/GeneSPT.npz,repository/results/protocol_a_full_rerun_20260711/evaluation/validation_selected_readout_genespt57/test_predictions/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/apply_manifest.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,2000,0,1594,1943,0.30951763863175569,0.48560615352466519,20,20,4,50,50,14
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,GeneSPT,validation_selected_readout_genespt57,4,Microglia,30,883,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.GeneSPT,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/evaluation/validation_selected_readout_genespt57/test_predictions/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/GeneSPT.npz,repository/results/protocol_a_full_rerun_20260711/evaluation/validation_selected_readout_genespt57/test_predictions/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/apply_manifest.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,2000,0,239,2,0.055657887714250995,0.75428722539552251,20,2,1,50,2,1
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,GeneSPT,validation_selected_readout_genespt57,4,Neural Stem,68,845,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.GeneSPT,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/evaluation/validation_selected_readout_genespt57/test_predictions/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/GeneSPT.npz,repository/results/protocol_a_full_rerun_20260711/evaluation/validation_selected_readout_genespt57/test_predictions/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/apply_manifest.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,2000,0,64,6,-0.026235868586451286,0.83736965740347313,20,6,3,50,6,4
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,GeneSPT,validation_selected_readout_genespt57,4,Neuroblast,128,785,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.GeneSPT,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/evaluation/validation_selected_readout_genespt57/test_predictions/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/GeneSPT.npz,repository/results/protocol_a_full_rerun_20260711/evaluation/validation_selected_readout_genespt57/test_predictions/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/apply_manifest.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,2000,0,67,0,0.0081472834733773286,1.1249724638240233,20,0,0,50,0,0
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,GeneSPT,validation_selected_readout_genespt57,4,Oligodendrocyte,41,872,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.GeneSPT,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/evaluation/validation_selected_readout_genespt57/test_predictions/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/GeneSPT.npz,repository/results/protocol_a_full_rerun_20260711/evaluation/validation_selected_readout_genespt57/test_predictions/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/apply_manifest.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,2000,0,1073,1253,0.34828141534174084,0.32950394773736219,20,20,10,50,50,25
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,Tangram,raw_identity,4,Astrocyte,62,851,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.Tangram,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/Tangram/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/Tangram/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1972,28,1035,1423,0.17777289690306267,0.19874681828804477,20,20,2,50,50,10
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,Tangram,raw_identity,4,Choroid Plexus,99,814,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.Tangram,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/Tangram/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/Tangram/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1972,28,733,506,0.23788774373610516,0.29830844004237161,20,20,0,50,50,6
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,Tangram,raw_identity,4,Endothelial,68,845,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.Tangram,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/Tangram/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/Tangram/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1972,28,229,100,0.27515575456449221,0.65421969575503502,20,20,2,50,50,12
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,Tangram,raw_identity,4,Ependymal,20,893,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.Tangram,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/Tangram/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/Tangram/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1972,28,220,0,-0.026870051174189856,0.9643748053805129,20,0,0,50,0,0
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,Tangram,raw_identity,4,Excitatory neuron,337,576,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.Tangram,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/Tangram/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/Tangram/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1972,28,1895,1972,0.44356072252591938,1.2777451435808649,20,20,0,50,50,0
